what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397266471899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397266473553
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397266475534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397267051043
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1397267174642
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397267185001
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397267191381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397267357270
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397267363307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397267369535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397268863823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397268863901
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397268867302
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397268964636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269022120
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269388975
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269390878
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397269395246
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397269395277
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397269401299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269426649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269434137
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397269440018
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1397269447132
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269447538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269447740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269450782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269454542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269460922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269464042
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1397269464167
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269468130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269479312
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397269480955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397269485207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269488801
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269520048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397269527642
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397269528870
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1397269530585
error,log,,,"Core exception while retrieving the content description",1397269530784
error,log,,,"Core exception while retrieving the content description",1397269530830
error,log,,,"Core exception while retrieving the content description",1397269530849
error,log,,,"Core exception while retrieving the content description",1397269530851
error,log,,,"Core exception while retrieving the content description",1397269531216
error,log,,,"Core exception while retrieving the content description",1397269531218
error,log,,,"Core exception while retrieving the content description",1397269531222
error,log,,,"Core exception while retrieving the content description",1397269531224
error,log,,,"Core exception while retrieving the content description",1397269531226
error,log,,,"Core exception while retrieving the content description",1397269531231
