what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397567610934
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397567654663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397567656853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397567662823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397567713044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397567727123
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397567735875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397567735942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397567776761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1397567780489
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397567793568
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.503.v201108102200,"org.eclipse.jst.j2ee.ejb",1397567794406
started,bundle,org.eclipse.jst.j2ee.jca,1.1.500.v201108102200,"org.eclipse.jst.j2ee.jca",1397567794416
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1397567794456
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1397567794472
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1397567794634
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397567816764
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1397567824017
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397567827492
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397567827555
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1397567837078
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1397567850843
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1397567879209
